land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
4.067669711514599,10.822495076215546,0.03964009359947378,0.0396335153469204,0.00342839454869574,0.00023102753151520215,8/23/2017 22:00
4.072450318402368,10.835214421239495,0.03964126095945164,0.039636726226802414,0.0034727564770135754,0.00023433557882585054,8/23/2017 23:00
4.684228165647409,12.462918539104528,0.10424652381722772,0.046099385619704135,0.003518030023453212,0.00023766386236844683,8/24/2017 0:00
6.815258322665897,18.13276516315894,0.10443197470506524,0.06873096150406581,0.003564121013418197,0.00024093270461911231,8/24/2017 1:00
8.041275812290321,21.39472328312485,0.10455237004492286,0.08172961992081837,0.0036110242684631436,0.0002440948052134484,8/24/2017 2:00
8.904064576869144,23.69027032079021,0.1046303687437663,0.09086172636911707,0.003658704342025992,0.0002471236658315901,8/24/2017 3:00
9.523649654404322,25.338746457370213,0.1046808323505168,0.09740479548232717,0.0037071078285904548,0.00025000603951603307,8/24/2017 4:00
9.899485954936349,26.33870141941073,0.104713452721068,0.10135309409734293,0.0037561712969776725,0.0002527370304642185,8/24/2017 5:00
10.213320923992596,27.173694830439388,0.10473452703022784,0.10464106092728484,0.0038058263670132046,0.0002553169269445377,8/24/2017 6:00
10.222644352716305,27.19850086647769,0.10474813704689544,0.10468768305088053,0.003856002930372799,0.0002577491621064532,8/24/2017 7:00
10.230451051591698,27.219271471303674,0.10475692446188643,0.10471785306152097,0.003906631170050031,0.00026003900642149744,8/24/2017 8:00
10.237278939238386,27.237437838211,0.10476259725834544,0.10473735813143192,0.003957642804352999,0.0002621927335876562,8/24/2017 9:00
10.243475937256184,27.253925651945014,0.1047662590226091,0.10474996050543717,0.004008971831735573,0.0002642170922412923,8/24/2017 10:00
10.249265960062978,27.269330662125732,0.10476862252408302,0.10475809974921127,0.004060554955334406,0.0002661189748330228,8/24/2017 11:00
10.254792359649324,27.284034272928533,0.10477014799348844,0.10476335512398184,0.004112331802832254,0.000267905213368298,8/24/2017 12:00
10.260146323750275,27.298279099630356,0.1047711325476025,0.10476674786635558,0.004164245016295152,0.00026958245657396243,8/24/2017 13:00
10.265385352590304,27.312218128078232,0.104771767978364,0.10476893790242252,0.004216240260125946,0.00027115709914687263,8/24/2017 14:00
10.270545243788726,27.325946601884898,0.10477217808054064,0.10477035148577246,0.004268266178146654,0.0002726352441504831,8/24/2017 15:00
10.275647850380217,27.339522663519393,0.10477244275547376,0.10477126385799802,0.004320274319758265,0.00027402268635388525,8/24/2017 16:00
10.280706095397793,27.35298069617185,0.1047726135726538,0.104771852715334,0.004372219047984125,0.00027532490865449954,8/24/2017 17:00
10.28572720949585,27.36633993781567,0.1047727238151383,0.10477223276468006,0.004424057437594125,0.000276547086532799,8/24/2017 18:00
10.29071481915786,27.379610037120052,0.10477279496361447,0.10477247804609296,0.004475749168534042,0.00027769409729944795,8/24/2017 19:00
10.295670292077737,27.39279463298924,0.10477284088147827,0.10477263634791008,0.0045272564179677345,0.00027877053206453166,8/24/2017 20:00
10.300593602778132,27.405893657637897,0.1047728705159644,0.10477273851357694,0.0045785437530052936,0.0002797807091125426,8/24/2017 21:00
10.305483888513765,27.418904815634647,0.10477288964146897,0.10477280444958287,0.0046295780253954215,0.00028072868785276704,8/24/2017 22:00
10.310339805316897,27.431824531201443,0.10477290198468298,0.10477284700348473,0.004680328268949599,0.00028161828282749604,8/24/2017 23:00
26.158442797509547,69.59749400894715,1.7910003359564628,0.2733956170675358,0.004730765600138054,0.0002826100826488487,8/25/2017 0:00
81.61610348251607,217.1488691864648,1.79115110518373,0.8635903103025431,0.004780863122088121,0.0002836367514832938,8/25/2017 1:00
113.3132391952566,301.4826817893416,1.7912432617042109,1.2008977896930535,0.004830655314570222,0.00028465882404994587,8/25/2017 2:00
135.50495220434922,360.52624279770737,1.791299585351743,1.4370376753050538,0.004880151764282829,0.00028565376956207755,8/25/2017 3:00
151.35882336846424,402.7072591488858,1.7913340065300505,1.6057231147894802,0.004929347620016086,0.0002866093115507762,8/25/2017 4:00
160.874479560542,428.02473809615645,1.791355041530032,1.7069501559224538,0.0049782299475543725,0.0002875193499717832,8/25/2017 5:00
168.8046725381445,449.12391294080857,1.7913678958228718,1.791303206652321,0.005026781579022694,0.0002883814740309365,8/25/2017 6:00
168.8123794940666,449.14441816823233,1.7913757508388743,1.7913362173387195,0.005074983432032865,0.00028919544713338567,8/25/2017 7:00
168.81884125498587,449.16161041359453,1.7913805508452023,1.7913563917162254,0.005122815894934455,0.0002899622857582118,8/25/2017 8:00
168.82452508652878,449.1767328899138,1.7913834839934286,1.7913687205905342,0.0051702596426316605,0.0002906837010718477,8/25/2017 9:00
168.82971607810742,449.19054410979766,1.7913852763510294,1.7913762547198775,0.005217296105675015,0.0002913617619779552,8/25/2017 10:00
168.83458798186246,449.20350636045714,1.7913863716038154,1.7913808587100173,0.005263907728687763,0.00029199869324973536,8/25/2017 11:00
168.8392465363153,449.2159009711811,1.7913870408771049,1.791383672104328,0.005310078101228786,0.0002925967559786158,8/25/2017 12:00
168.84375595229344,449.22789878213473,1.7913874498478717,1.7913853912936797,0.0053557920118305225,0.0002931581781029391,8/25/2017 13:00
168.8481551009474,449.2396032144077,1.7913876997562532,1.7913864418393042,0.005401035456174132,0.00029368511532759553,8/25/2017 14:00
168.8524674057709,449.25107658885287,1.7913878524668754,1.7913870837948602,0.005445795618280618,0.0002941796304138689,8/25/2017 15:00
168.85670688616813,449.2623562056798,1.7913879457831927,1.7913874760731692,0.0054900608362140925,0.00029464368350466284,8/25/2017 16:00
168.8608818489641,449.27346416613574,1.7913880028056444,1.7913877157815363,0.005533820559283424,0.00029507912901377114,8/25/2017 17:00
168.86499714254882,449.2844133699099,1.7913880376501374,1.791387862259343,0.005577065300974239,0.00029548771635707016,8/25/2017 18:00
168.8690555326979,449.2952111756612,1.7913880589424285,1.7913879517670233,0.005619786590161318,0.00029587109287215085,8/25/2017 19:00
168.87305854172212,449.30586163366974,1.7913880719534272,1.791388006462155,0.005661976922125137,0.0002962308079253062,8/25/2017 20:00
168.87700695972913,449.3163668461059,1.7913880799040078,1.791388039884505,0.0057036297102704215,0.00029656831760303646,8/25/2017 21:00
168.8809011555833,449.32672779437513,1.791388084762339,1.7913880603077743,0.005744739239063262,0.0002968849896281056,8/25/2017 22:00
168.88474126552558,449.33694484096196,1.7913880877311004,1.7913880727877436,0.005785300618471621,0.00029718210828805664,8/25/2017 23:00
266.58832445998274,709.2883723271692,12.189752433435714,2.8312245148028814,0.0058253097400535496,0.0002974696532747201,8/26/2017 0:00
608.5414245122978,1619.0932493398689,12.189760915735546,6.47065288794373,0.005864763234752655,0.00029774478406341176,8/26/2017 1:00
803.9450242120614,2138.9866147326197,12.189766081405685,8.550329244485653,0.00590366175168665,0.000298006177047232,8/26/2017 2:00
940.7287238636923,2502.9151096632268,12.189769227265133,10.006104072900662,0.005942005103060121,0.00029825340741227,8/26/2017 3:00
1038.4324226704455,2762.8668447490154,12.189771143071948,11.04594402117966,0.00597979282133295,0.0002984865742252718,8/26/2017 4:00
1097.0561000108423,2918.8417651242135,12.189772309784749,11.669848869869734,0.006017024485261794,0.00029870607354870904,8/26/2017 5:00
1145.9096822611127,3048.8222431021504,12.18977302030444,12.1897694156431,0.006053699905775625,0.0002989124616195493,8/26/2017 6:00
1145.9132672220187,3048.831781295884,12.189773453005758,12.189771257791786,0.006089819227056872,0.00029910637279586096,8/26/2017 7:00
1145.916731196749,3048.840997592221,12.189773716517694,12.189772379647925,0.0061253829765267045,0.00029928847078025233,8/26/2017 8:00
1145.920100797037,3048.8499627946867,12.189773876994519,12.189773062850465,0.006160392084234924,0.0002994594200363565,8/26/2017 9:00
1145.9233923243407,3048.858720275152,12.189773974723725,12.189773478915924,0.0061948478841182784,0.00029961986943447097,8/26/2017 10:00
1145.9266158137534,3048.867296733117,12.189774034240092,12.189773732296775,0.00622875210469745,0.0002997704432803672,8/26/2017 11:00
1145.9297774959202,3048.8757087459176,12.189774070485115,12.189773886603858,0.006262106853803626,0.0002999117367798853,8/26/2017 12:00
1145.9328812955573,3048.883966755705,12.18977409255807,12.18977398057574,0.006294914600111824,0.00030004431414799805,8/26/2017 13:00
1145.9359297432934,3048.8920774955022,12.189774106000336,12.189774037803922,0.0063271781531543825,0.0003001687082748972,8/26/2017 14:00
1145.9389245302632,3048.900045464766,12.189774114186573,12.189774072655464,0.006358900642816447,0.0003002854212900674,8/26/2017 15:00
1145.9418668451813,3048.9078738262046,12.18977411917193,12.189774093879794,0.006390085498906939,0.00030039492562607297,8/26/2017 16:00
1145.944757578956,3048.915564950181,12.18977412220798,12.189774106805253,0.006420736431150574,0.00030049766534240296,8/26/2017 17:00
1145.9475974486963,3048.923120744643,12.189774124056909,12.189774114676766,0.0064508574097958925,0.0003005940575660815,8/26/2017 18:00
1145.9503870726278,3048.9305428544512,12.189774125182895,12.189774119470457,0.006480452646943385,0.00030068449396438937,8/26/2017 19:00
1145.9531270151647,3048.937832781293,12.189774125868613,12.189774122389776,0.00650952657864282,0.00030076934220046425,8/26/2017 20:00
1145.9558178138195,3048.9449919552826,12.189774126286206,12.189774124167625,0.006538083847776014,0.00030084894734411227,8/26/2017 21:00
1145.958459995084,3048.9520217772083,12.18977412654052,12.189774125250318,0.006566129287721844,0.0003009236332230225,8/26/2017 22:00
1145.9610540836115,3048.9589236429706,12.189774126695395,12.189774125909677,0.006593667906788865,0.0003009937037074017,8/26/2017 23:00
1151.9593786711991,3064.918144257896,12.827915526283226,12.253588266260564,0.006620704873394466,0.00030105951933212527,8/27/2017 0:00
1172.9471020583735,3120.7583547783547,12.827915599210069,12.476937763614774,0.006647245501966085,0.0003011213134853085,8/27/2017 1:00
1184.941114003909,3152.6697793606354,12.827915643620672,12.60456607360425,0.006673295268055187,0.0003011793166794585,8/27/2017 2:00
1193.3376134485864,3175.009615272149,12.827915670665606,12.693905902431743,0.006698859754224761,0.0003012337522162278,8/27/2017 3:00
1199.3357560438174,3190.968351675837,12.827915687135286,12.757720072617106,0.006723944643064333,0.00030128483388334185,8/27/2017 4:00
1202.935542175175,3200.545989597559,12.827915697164904,12.796008582286627,0.006748555708821432,0.00030133276486838057,8/27/2017 5:00
