,land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
4885,0.2688053219402839,0.7151869447325496,0.0,0.0,0.00285309984889143,7.84334664334807e-06,3/14/2017 19:00
4886,0.2638666921452595,0.7020471619009683,0.0,0.0,0.0028010057375581106,7.374736355854061e-06,3/14/2017 20:00
4887,0.2589831934334934,0.6890540615484044,0.0,0.0,0.002749470523876141,6.933998412379516e-06,3/14/2017 21:00
4888,0.2541559140011704,0.6762105389438172,0.0,0.0,0.0026985074320753123,6.519490450069832e-06,3/14/2017 22:00
4889,0.24938583059298502,0.6635191928268778,0.0,0.0,0.002648128405325242,6.1296649680664395e-06,3/14/2017 23:00
4890,0.24467381393740514,0.6509823398691014,0.0,0.0,0.0025983441688236836,5.763064087682679e-06,3/15/2017 0:00
4891,0.24002063398034487,0.6386020285986274,0.0,0.0,0.002549164290480381,5.4183145714681304e-06,3/15/2017 1:00
4892,0.2354269649220389,0.6263800528013918,0.0,0.0,0.0025005972392562513,5.094123092379554e-06,3/15/2017 2:00
4893,0.23089339006207404,0.6143179644118811,0.0,0.0,0.0024526504412195993,4.789271744107815e-06,3/15/2017 3:00
4894,0.22642040645763656,0.6024170859069269,0.0,0.0,0.002405330333382452,4.502613783303744e-06,3/15/2017 4:00
4895,0.22200842940011362,0.590678522216209,0.0,0.0,0.0023586424153809707,4.233069594434813e-06,3/15/2017 5:00
4896,0.21765779671521893,0.5791031721632267,0.0,0.0,0.002312591299064335,3.979622867911203e-06,3/15/2017 6:00
4897,0.2133687728918383,0.5676917394505584,0.0,0.0,0.0022671807560565947,3.741316982275311e-06,3/15/2017 7:00
4898,0.20914155304476909,0.5564447432031779,0.0,0.0,0.0022224137633557405,3.5172515812775805e-06,3/15/2017 8:00
4899,0.20497626671650557,0.5453625280835352,0.0,0.0,0.0021782925470337803,3.3065793368836085e-06,3/15/2017 9:00
4900,0.20087298152317384,0.5344452739919769,0.0,0.0,0.0021348186241008913,3.108502889459519e-06,3/15/2017 10:00
4901,0.196831706649657,0.5236930053659226,0.0,0.0,0.002091992842595858,2.922271956575795e-06,3/15/2017 11:00
4902,0.19285239619887876,0.5131056000910128,0.0,0.0,0.002049815419963948,2.747180602160615e-06,3/15/2017 12:00
4903,0.18893495240013525,0.5026827980372378,0.0,0.0,0.0020082859797822578,2.58256465800244e-06,3/15/2017 13:00
4904,0.18507922868126733,0.4924242092327998,0.0,0.0,0.0019674035868912825,2.4277992898569247e-06,3/15/2017 14:00
4905,0.1812850326093717,0.48232932168820675,0.0,0.0,0.0019271667809901527,2.2822967007329885e-06,3/15/2017 15:00
4906,0.17755212870464837,0.47239750888283244,0.0,0.0,0.001887573608751588,2.1455039642148677e-06,3/15/2017 16:00
4907,0.1738802411318694,0.4626280369258724,0.0,0.0,0.0018486216545111917,2.016900980954528e-06,3/15/2017 17:00
4908,0.17026905627385158,0.4530200714033596,0.0,0.0,0.0018103080695842338,1.8959985518196554e-06,3/15/2017 18:00
4909,0.16671822519119503,0.4435726839225765,0.0,0.0,0.001772629600261604,1.7823365613778286e-06,3/15/2017 19:00
4910,0.1632273659724457,0.4342848583649284,0.0,0.0,0.001735582614535111,1.6754822657993884e-06,3/15/2017 20:00
4911,0.15979606597871507,0.4251554968580078,0.0,0.0,0.0016991631276008126,1.575028679414725e-06,3/15/2017 21:00
4912,0.15642388398668772,0.4161834254773082,0.0,0.0,0.0016633668261875733,1.4805930545724878e-06,3/15/2017 22:00
4913,0.1531103522338211,0.4073673996877094,0.0,0.0,0.0016281890917565604,1.3918154495695668e-06,3/15/2017 23:00
4914,0.1498944116036356,0.39881102611168845,3.3941864140526394e-06,3.3941864140526397e-07,0.0015936250226159304,1.3886337140700533e-06,3/16/2017 0:00
4915,0.14682210920999175,0.3906368183008298,3.404456949790977e-06,1.5284109398975214e-06,0.0015596694549935093,1.4561442863225693e-06,3/16/2017 1:00
4916,0.14376733764849953,0.382509253250593,3.4135291891424467e-06,2.211750134151614e-06,0.001526348251400038,1.58152772094855e-06,3/16/2017 2:00
4917,0.14075945687751917,0.3745064464490404,3.4215375075432285e-06,2.6929664548797436e-06,0.0014936813706706122,1.7537782485477217e-06,3/16/2017 3:00
4918,0.1378052794759654,0.3666465235324676,3.4286024418590756e-06,3.0391468240305278e-06,0.0014616836618021804,1.963467448027334e-06,3/16/2017 4:00
4919,0.1349049819000947,0.35892995398269134,3.434831831743211e-06,3.2497925056358422e-06,0.001430365559151766,2.202537753879241e-06,3/16/2017 5:00
